6070705003,Calida Clemits,m,1.81,85.9,60.2,10
7943281979,Silvia Hoston,m,1.59,52.3,72.5,3
3246003187,Aleda Shottin,m,1.59,80.9,85.1,1
3238197637,Micheline Bache,f,1.63,55.3,88.7,9
6613562751,Amargo Doni,f,1.61,110.4,66.9,4
1140054906,Timmie Ahlin,m,1.5,95.8,89.4,10
9093846574,Brenden McMennum,f,1.62,117.1,71.9,7
8102588814,Web Peedell,f,2.03,88.4,76.3,10
6242570406,Jan Boothe,m,1.55,98.2,76.4,5
6893266573,Bartolemo Sprigging,f,1.5,65.0,69.2,7
2456941089,Amby Gaunson,m,1.79,88.8,89.8,10
1764395108,Trenna Glasbey,m,1.73,68.4,86.3,9
9835237056,Carina Sarson,f,1.95,68.8,88.1,9
9342135997,Norri Finder,m,1.89,110.1,73.4,7
6837461315,Nero Bridgwater,m,1.67,119.7,64.0,6
6429931856,Edie Corton,m,1.77,92.0,69.6,7
4822538866,Samaria Viant,f,1.69,87.8,66.3,3
1401479142,Mariellen Liversley,m,1.79,103.6,78.9,2
7208807535,Goldi Kinver,m,1.65,110.5,89.1,9
4575082364,Der Blaskett,f,1.93,98.3,62.4,10
3217368760,Corey Sagrott,f,1.76,112.5,60.5,10
2377896353,Cortie Raynton,m,1.89,117.3,85.9,6
5549834737,Marchelle Bletsoe,f,2.01,115.2,60.9,10
4065278580,Antonina Nuttey,f,1.69,72.5,76.2,3
4389166648,Rourke McGilvra,f,1.85,95.3,67.4,6
1026937214,Krysta Sahnow,f,2.03,98.4,71.1,4
5863283025,Elsi Brislan,m,1.51,69.7,74.5,4
9439419439,Dacy Georgeau,f,1.92,54.8,81.2,10
7959558889,Dru Kynett,m,2.0,103.1,82.8,6
2366787862,Sarette Parysiak,f,1.71,96.0,81.1,1
2026861811,Ronnie Ladbrooke,m,1.93,111.9,71.3,10
5005550889,Germain Phittiplace,m,1.58,113.9,72.4,5
8153193919,Abbye Whitehair,m,1.69,68.4,78.3,3
6332102204,Ric Lazarus,m,1.93,55.3,60.5,4
4788523193,Gaye Bellward,f,1.85,109.5,70.5,7
7996818477,Hy Acome,f,1.73,119.8,81.0,10
4784835085,Annabel Plait,m,1.82,87.5,81.7,2
6340206957,May Greville,m,1.8,76.9,82.1,6
5387202207,Rhys Rebeiro,m,1.74,106.4,61.2,8
4052129839,Raf Evennett,m,1.77,62.3,78.3,2
2449625572,Carol-jean Brambell,m,1.88,87.7,76.0,2
3984486821,Gale Zuanazzi,f,1.9,78.9,75.9,6
4688288008,Celesta Connealy,m,1.82,78.1,68.3,4
4462563849,Chadwick Willmore,m,1.51,77.0,75.3,10
6590646545,Forster De Pietri,f,1.52,105.4,82.0,1
6829968846,Lauralee Domenicone,m,1.71,111.7,63.9,9
3595962758,Jsandye Cattrall,f,1.85,92.5,74.4,1
2605449695,William Hardaker,m,1.73,59.8,75.9,1
4389721261,Yuri Longridge,m,1.87,119.7,74.3,5
9172326049,Rolland Ashman,f,1.64,100.4,89.2,8
4776158867,Isobel Blaes,f,1.65,106.5,68.8,1
5215214920,Rea Whimp,m,1.52,87.2,65.9,4
4782406952,Regan Renols,f,1.79,113.4,75.1,10
1570964861,Augie Brogi,f,1.95,102.5,87.5,3
8563992944,Gerta McNelly,f,1.67,96.3,60.5,10
4191302440,Siouxie Gannan,f,1.92,100.4,78.8,3
9456460295,Salem Bodleigh,m,1.85,87.3,79.9,1
3368075159,Felice Jebb,m,1.53,111.5,65.5,5
6029303857,Carmelle Etoile,m,2.03,111.7,87.8,7
3039417477,Jazmin Thridgould,f,1.64,59.1,71.2,8
4923243220,Korney Ralestone,m,1.55,113.3,78.7,2
3407007319,Sadie Wein,f,1.76,113.4,62.6,1
9375548534,Alwyn Cavilla,f,1.84,88.9,64.5,5
6703298506,Ginnie Lonsdale,m,1.92,61.3,61.4,6
4849930536,Chelsea De Vaux,m,1.53,76.3,72.8,8
1762327436,Rufus Norbury,f,1.57,77.8,62.3,4
7837181560,Oren Barta,f,1.69,61.4,72.0,2
9959151711,Isidor Cicconettii,m,2.05,56.6,75.6,6
7408839159,Kimberly Raysdale,m,1.82,65.6,82.8,6
4043165555,Arlana Sturgeon,f,1.54,104.4,73.7,10
1053640278,Anni Emberson,m,1.97,94.1,67.2,7
2063262297,Georgie Adriano,f,1.84,100.3,83.5,2
4233848806,Charlotte McKellar,m,1.96,61.6,60.1,4
5914383919,Elayne Blackborough,m,1.78,110.9,89.0,2
2807448258,Serge Axford,m,1.69,53.5,77.0,9
9495080676,Garv Lavielle,f,1.74,74.1,69.9,9
4047098185,Dinny Phoebe,f,1.53,56.1,73.4,2
8645013018,Taber Tythacott,f,1.61,60.7,81.6,10
9443710538,Irma McKyrrelly,m,2.03,97.7,70.0,10
5534904626,Haskel Handscomb,f,1.8,108.7,78.0,1
1848560562,Geneva Cinnamond,m,1.54,111.6,79.1,1
6319929075,Nancy Wattinham,f,1.59,86.9,82.9,8
5209442887,Siward Vigne,m,1.5,85.9,65.0,7
5950205672,Tessy Quakley,m,1.93,118.8,73.9,6
9050063641,Sonny Pinsent,m,1.6,75.9,62.2,10
8710758994,Elsinore McPhillips,m,1.69,85.0,86.8,10
6136383529,Libbey Bisterfeld,m,1.78,109.5,84.4,6
2038012591,Keene Beaufoy,m,1.59,111.0,63.8,3
3335984837,Kathryne Mulhill,m,1.66,54.6,68.3,9
8850715216,Patti Margiotta,m,1.74,83.3,75.0,2
5187941399,Dino Float,m,1.86,77.8,74.3,8
2494712111,Ilsa Cleal,f,1.85,67.6,77.8,1
7705619310,Zonda Trahmel,m,1.57,103.3,74.9,8
9446578174,Berry Pentecust,m,1.51,99.7,64.4,5
6833904152,Felic Brader,m,2.0,69.2,67.8,4
1711866256,Lynne Mattock,m,1.53,80.6,81.0,10
8351853289,Allen Mewton,m,1.78,63.2,72.8,1
2012215830,Dionne Rosier,m,2.01,76.3,64.2,1
9038581406,Brendon Di Biagi,f,1.59,86.2,70.6,7
6015567931,Arlinda Stratiff,f,1.59,86.8,83.9,9
4262380770,Georgeanna Danhel,f,1.57,101.6,64.4,9
8558892257,Albrecht Ellwell,f,1.87,94.2,63.4,4
3961691488,Etheline Birchwood,m,1.76,101.6,87.4,4
6553355242,Drucill Bratt,m,1.69,97.1,79.7,8
4593631381,Egor Klimmek,m,1.88,59.4,69.3,3
3310027955,Aurora Murr,f,1.63,50.9,73.1,6
3288685522,Matthiew Tickner,f,1.74,55.5,89.9,3
1571100130,Bellanca Lippi,m,1.5,111.4,83.6,5
1608144474,Brandi Barkess,m,1.97,87.9,62.1,4
8296203596,Valida Towsey,m,1.75,58.4,70.0,5
8827727471,Gustav Pinchbeck,f,1.54,107.2,72.7,2
4928075535,Ivonne MacGuigan,f,1.71,91.0,69.9,3
3989037940,Ellie Semour,m,1.8,97.4,69.9,9
4118431158,Ave Sissens,m,1.75,78.7,60.9,10
9745893972,Modesty Yandle,m,1.8,69.4,73.2,5
9219304239,Raviv Iacofo,m,1.68,78.5,61.4,8
1380789234,Camilla Klejin,f,1.72,56.7,78.2,6
1671302669,Belicia Burrell,f,1.66,55.9,66.0,10
1217813557,Butch Klemmt,f,1.7,53.0,77.3,2
6585773152,Arly Savoury,m,1.78,60.5,68.3,9
3433962239,Wiley Choppen,m,1.77,102.4,64.8,1
3891445563,Viviana Chippendale,m,1.75,101.5,70.0,1
8665153104,Fernandina Britner,f,2.03,116.4,79.6,9
9006850958,Norma Chieco,f,1.54,103.6,71.9,3
1088847708,Brietta Schuler,f,1.73,99.8,72.6,1
8467742883,Leese Ryland,m,2.03,104.1,80.2,10
1530617034,Gerty Tipperton,m,2.04,83.0,84.0,10
8700186605,Baldwin Seary,m,1.72,106.4,78.4,4
2108281761,Vite Ballentime,f,2.04,111.3,82.7,1
4406541905,Lemar Ridder,m,1.94,115.9,69.5,3
9155607313,Sheila-kathryn Costin,f,1.96,54.6,72.6,9
5909115408,Nan Riggey,m,1.7,76.7,82.8,3
4932920599,Tamiko Honacker,m,1.91,64.3,63.2,9
1887551949,Tadeo Spir,f,1.69,57.5,68.0,3
7422418784,Allina Weerdenburg,f,1.61,64.1,75.7,4
8352868223,Remington Buckberry,m,1.56,92.4,83.0,4
9816312405,Kyla Honacker,f,1.83,115.6,80.9,7
6166962751,Lay Greenstock,m,2.01,98.2,71.3,3
5883985201,Joni Fairbridge,m,1.54,101.4,83.8,3
3300930579,Sascha Malling,f,1.65,103.6,73.1,1
8521319348,Leola Banstead,f,1.71,82.3,83.9,8
3689116722,Blondie Plume,f,1.92,85.5,73.5,4
5612811112,Donal Leggis,m,1.7,87.5,86.1,7
9865074800,Eldridge Mulliss,f,2.01,80.6,62.8,8
5899312983,Gregorius Ranson,m,1.9,76.1,84.5,8
3098827762,Louisette Rubke,f,1.92,95.9,83.0,10
9306431795,Gui Felderer,f,1.99,62.6,60.1,8
6525232289,Chickie Fandrey,m,1.86,103.3,60.2,3
1535887195,Eugene Montier,f,1.94,86.3,76.0,8
8825957864,Katee Kite,f,1.57,51.1,68.9,10
1082838783,Gussie Doggart,f,1.83,65.3,87.3,10
5899897870,Jesse McDiarmid,f,1.79,119.0,78.9,4
4253828632,Corella Fellman,f,1.69,70.7,89.6,9
1105431772,Zared Nehlsen,f,1.96,105.9,78.0,3
7987151552,Jessika Sharma,m,1.95,81.0,75.7,1
1247439812,Vernen Romanetti,m,1.88,93.9,62.6,5
4767240641,Shae Bolstridge,m,1.95,88.2,85.3,3
2630434916,Barbi Whitsun,m,1.99,82.3,60.5,4
9025043689,Briana Adie,m,1.71,53.5,79.1,2
2215345744,Star Dobbs,f,1.94,100.2,65.5,6
5965722161,Joli Mc Elory,m,1.56,65.2,85.9,10
5939181376,Dodi Furminger,m,1.91,100.6,87.8,4
6211719588,Dulciana Sysland,f,1.55,81.4,66.2,9
3846502467,Curry Rontsch,f,1.88,103.4,74.1,3
7466279187,Mill Houseman,m,1.6,106.7,62.3,4
9086565236,Charita Grimston,f,1.56,83.7,60.9,10
7693460552,Benedikta Camsey,f,1.57,54.8,84.7,2
2019171824,Thorndike Coath,m,1.61,55.3,61.1,5
5354355126,Nap Leonards,m,1.89,53.5,73.4,2
9086111638,Vicky Croasdale,f,1.66,90.7,71.4,6
3582299055,Lorette Keelan,m,1.92,98.8,79.5,10
7936823840,Stephannie Sedman,m,1.97,117.5,78.2,4
6048175663,Duffie Upcott,m,1.71,103.5,65.8,1
6124625887,Devland Fretson,f,1.58,74.8,79.7,4
1877819404,Rad Chessel,m,1.8,86.5,81.2,9
1601699821,Demetria Ennals,m,1.78,96.5,69.9,5
7782198439,Tabbatha Abate,f,1.89,106.2,66.1,6
8537553916,Samuele Bruckshaw,f,2.01,70.7,83.6,9
9028745323,Thibaut Marquez,m,1.91,87.2,64.6,3
2358684161,Lura Gwyllt,f,2.03,64.6,87.4,1
3584343228,Margalit Mechell,f,1.6,101.5,89.8,3
2286435552,Brandyn Brightie,m,1.6,112.4,76.9,8
3703790544,Norbert Adamsson,m,1.78,76.1,84.8,5
4426681924,Christine Avrahamov,f,1.74,69.5,67.5,7
7953871042,Cass Smithson,m,1.69,95.6,60.3,8
4198135488,Quintus Orgen,f,2.05,88.9,77.6,9
1266838481,Damita Delnevo,m,1.97,51.4,76.9,6
8006231764,Dionysus Conti,f,1.9,68.2,62.9,6
3885027486,Bud Robichon,f,1.92,57.9,79.3,1
9311056930,Emylee Lowdwell,m,1.87,81.0,68.1,4
2756949871,Linn Longforth,m,1.51,71.7,64.3,6
4614375228,Alidia Medling,f,1.51,103.3,77.0,8
5891498644,Germaine Ingyon,m,1.98,109.9,89.7,3
9777333487,Abbot Pauleit,f,1.95,57.8,80.9,4
1521193728,Emeline Schoenrock,f,1.66,69.5,81.9,3
3231833074,Liesa Wenden,m,1.95,84.3,81.7,5
1713238175,Genevra Braden,f,1.7,75.4,81.8,6
1438556892,Noam Olennikov,m,1.62,86.2,84.5,9
8053550319,Dorita Tupie,m,1.98,70.4,84.5,4
9500553386,Horatio Baud,m,1.52,72.8,84.6,8
2666070550,Kaitlynn Callan,f,1.8,56.2,83.9,8
7559146821,Dorey Harston,m,1.69,58.9,67.3,1
4566526460,Gwendolen Skates,f,1.97,87.4,66.6,7
7019284174,Gray Morton,f,2.01,100.6,88.5,8
3161108234,Cash Tomblett,m,1.88,72.9,80.4,5
2419568477,Halsey Breach,m,1.52,113.9,73.3,4
7153948917,Fanny Halso,f,1.92,119.9,65.0,9
6567936782,Frants Strass,m,1.99,116.1,72.7,2
3965301451,Jsandye Douty,m,1.85,109.1,79.7,1
6778077576,Katherina Beckworth,f,1.78,100.8,67.1,3
8857258332,Tatiana Eicke,f,1.68,97.0,71.0,3
7659818144,Jacquelynn Ghelardoni,f,1.61,81.8,64.5,3
9993030420,Madella Dehm,m,1.59,117.7,83.3,9
4128923850,Kelsey Daine,m,1.72,78.8,84.2,6
1722906388,Natka Rea,m,1.69,75.9,66.5,2
6374642347,Sigfrid Shepherdson,f,2.04,108.9,65.3,6
3323609257,Cymbre Pibsworth,m,1.93,109.1,86.1,3
1256519921,Paula Connah,f,1.9,62.2,70.5,6
2362754922,Cirilo Beaconsall,f,2.01,50.3,74.6,7
9773081882,Willa Mateev,f,1.53,111.9,89.9,2
6075158239,Verina Figliovanni,f,1.85,100.7,87.5,5
8516427777,Avrit Wessing,m,1.95,96.5,71.3,4
8787508997,Cordell Morrid,m,1.94,119.7,67.1,9
6975675242,Shana Brandi,f,1.82,64.1,66.7,8
6491582518,Rob Klink,f,1.82,118.0,65.0,3
8202360289,Desmond Mitrovic,m,1.55,105.0,69.6,10
8361058200,Renata Wilkison,m,1.83,115.9,68.3,5
3910767256,Ambrose Fawdry,f,1.74,77.3,70.3,5
6348098737,Zachery Stollsteimer,m,1.96,85.3,61.6,2
7253823988,Dorise Lindborg,m,1.8,78.9,77.8,8
3639145028,Reinhold Popescu,m,1.91,82.0,75.9,10
2552958640,Jase Sampey,f,2.02,116.0,70.9,8
4701578462,Winny Struther,f,1.76,71.9,64.5,5
8641848900,Cecelia Sexcey,f,1.59,84.5,60.6,7
6212986849,Davis Decaze,m,1.75,119.4,81.9,5
4416190898,Vanya Haquard,f,1.74,94.3,79.7,5
7764861789,Elisha Drugan,m,1.87,66.8,71.3,10
2501504790,Luciano Pooley,f,1.57,90.9,70.2,8
